freq_hz,mag_db,phase_deg
1.299743652343750000e+02,-1.013175646100914662e+02,-1.148959391531286656e+02
1.300048828125000000e+02,-1.018816249329534429e+02,1.058597451727537191e+02
1.300354003906250000e+02,-9.651897128468814913e+01,-2.912543606813262898e+01
1.300659179687500000e+02,-8.636728099442134976e+01,1.274396997217713761e+02
1.300964355468750000e+02,-9.702279758235735585e+01,-1.244262036785030148e+02
1.301269531250000000e+02,-9.633838238341934357e+01,7.171228628470002775e+01
1.301574707031250000e+02,-9.042361157575896868e+01,-3.197074340921587776e+01
1.301879882812500000e+02,-8.720127557267048246e+01,7.354200559873871157e+01
1.302185058593750000e+02,-1.023958777834814668e+02,-8.516398590614464581e+01
1.302490234375000000e+02,-1.063104921482008933e+02,1.260430879044426149e+02
1.302795410156250000e+02,-1.012848312492486400e+02,-5.504762410464950406e+00
1.303100585937500000e+02,-9.959360716853956319e+01,-5.520053647302104594e+01
1.303405761718750000e+02,-1.037904059563722399e+02,-1.425662123970368498e+02
1.303710937500000000e+02,-1.034723052829283745e+02,1.001245586267811944e+02
1.304016113281250000e+02,-1.003510781932518796e+02,-2.802445169055355478e+01
1.304321289062500000e+02,-1.009149180888116462e+02,-1.765635069785917892e+02
1.304626464843750000e+02,-1.062766777835420839e+02,6.591826470358066103e+01
1.304931640625000000e+02,-1.048181247677156307e+02,-7.079678328535428022e+01
1.305236816406250000e+02,-9.265190628414232776e+01,-1.620846566520734768e+02
1.305541992187500000e+02,-9.285975295974245114e+01,1.010647734489040239e+01
1.305847167968750000e+02,-9.595569161405423131e+01,-1.055024114255293881e+02
1.306152343750000000e+02,-1.034573774912917941e+02,1.743235971667478452e+02
1.306457519531250000e+02,-1.030170070108936216e+02,5.621601462111180325e+01
1.306762695312500000e+02,-9.465459305047309613e+01,1.686496694546090396e+02
1.307067871093750000e+02,-1.071311077281127524e+02,5.052461251732331959e+00
1.307373046875000000e+02,-1.063049863882511374e+02,-1.039603558210763481e+02
1.307678222656250000e+02,-1.039682129405337889e+02,-1.799858866523564132e+02
1.307983398437500000e+02,-1.029076273181632217e+02,6.334968260606422774e+01
1.308288574218750000e+02,-9.709932251594639752e+01,-1.124403371140632970e+02
1.308593750000000000e+02,-9.759433527303860956e+01,1.487330983710517671e+02
1.308898925781250000e+02,-9.990568118517887797e+01,6.676836645267849235e+01
1.309204101562500000e+02,-9.910358072143569075e+01,2.243172737479856593e+01
1.309509277343750000e+02,-1.062989964687759823e+02,-6.134873928767670748e+01
1.309814453125000000e+02,-1.059581771953063480e+02,1.768696607700339598e+02
1.310119628906250000e+02,-1.010478154927972980e+02,4.861587827351223012e+01
1.310424804687500000e+02,-9.330765998269028216e+01,1.579568818584998979e+01
1.310729980468750000e+02,-1.047979308129963982e+02,-1.070089375869923316e+02
1.311035156250000000e+02,-1.041351442886119685e+02,1.128431833039770709e+02
1.311340332031250000e+02,-9.177006599607794612e+01,2.717762620070850232e+01
1.311645507812500000e+02,-9.283002808328856759e+01,8.359911375838908754e+00
1.311950683593750000e+02,-1.018597453980983545e+02,-7.482825175094552606e+01
1.312255859375000000e+02,-9.784177147838417454e+01,1.248946656387457210e+02
1.312561035156250000e+02,-7.963477919612824962e+01,-1.637733677851536811e+02
1.312866210937500000e+02,-8.405996318129199096e+01,-1.366097044504930409e+02
1.313171386718750000e+02,-9.565952271853667810e+01,1.568897806182332886e+02
1.313476562500000000e+02,-1.022607599278642851e+02,4.649694356153865726e+01
1.313781738281250000e+02,-1.016156849953254948e+02,-8.978051232359153744e+01
1.314086914062500000e+02,-9.375062692620463167e+01,7.617467535779050536e+01
1.314392089843750000e+02,-8.848219995106558144e+01,-5.061805317212549227e+01
1.314697265625000000e+02,-9.793576625145847458e+01,-1.449036870468400764e+02
1.315002441406250000e+02,-9.839152473869440030e+01,2.099210230282454503e+01
1.315307617187500000e+02,-9.958089847013235385e+01,-1.766008872073564078e+02
1.315612792968750000e+02,-9.740526142807038923e+01,-1.138256874519006168e+01
1.315917968750000000e+02,-1.031523570751758569e+02,1.647741155177722874e+02
1.316223144531250000e+02,-9.974074167893761000e+01,7.159764084597913580e+00
1.316528320312500000e+02,-1.015950439458907084e+02,-5.285719016457008479e+00
1.316833496093750000e+02,-1.028320504965235500e+02,-1.668401746111348132e+02
1.317138671875000000e+02,-9.394692283846872272e+01,-1.257191612930036513e+02
1.317443847656250000e+02,-1.015707688008189109e+02,7.854149915727670361e+01
1.317749023437500000e+02,-1.003628458544733490e+02,-1.280716787892533546e+02
1.318054199218750000e+02,-1.042002452765917155e+02,4.049561144972745552e+01
1.318359375000000000e+02,-9.164679824159462385e+01,-7.079939825117199348e+01
1.318664550781250000e+02,-8.248091144319221257e+01,5.043380894894953315e+01
1.318969726562500000e+02,-9.972939581303378986e+01,-5.672874919175269781e+01
1.319274902343750000e+02,-1.045792915891593822e+02,-1.458567984313831118e+02
1.319580078125000000e+02,-1.004530907709822429e+02,1.560048225810530482e+02
1.319885253906250000e+02,-1.084471597565272134e+02,5.645796981879984600e+01
1.320190429687500000e+02,-1.042415320924644817e+02,-7.545000792192203676e+01
1.320495605468750000e+02,-1.013410502840251297e+02,1.707864965124560115e+02
1.320800781250000000e+02,-1.027285243370540684e+02,5.822019694592720640e+01
1.321105957031250000e+02,-1.061451071086998184e+02,-6.613305982315249310e+01
1.321411132812500000e+02,-9.731243021144636884e+01,-1.564738914232358127e+02
1.321716308593750000e+02,-1.039054800557213554e+02,1.543229483921502947e+02
1.322021484375000000e+02,-1.006943707405018671e+02,2.401635858799454581e+01
1.322326660156250000e+02,-9.874635481447299412e+01,1.438664359426157944e+02
1.322631835937500000e+02,-1.008419233226750293e+02,7.036119020638755828e+00
1.322937011718750000e+02,-1.001590770924858305e+02,-4.474840654905516857e+01
1.323242187500000000e+02,-9.911972997585854728e+01,-1.620848144332605330e+02
1.323547363281250000e+02,-9.369801040214915133e+01,-1.890860962188511607e+01
1.323852539062500000e+02,-1.021602795299591406e+02,1.782854883777722819e+02
1.324157714843750000e+02,-9.550698907618362909e+01,-1.007256085564771730e+01
1.324462890625000000e+02,-9.765671404560706037e+01,1.065161812576578342e+02
1.324768066406250000e+02,-9.068376064144489135e+01,-1.789576073064304467e+02
1.325073242187500000e+02,-1.061543964899882724e+02,3.014204239898276327e+01
1.325378417968750000e+02,-1.059840772701063543e+02,-8.406776077869855612e+01
1.325683593750000000e+02,-1.063651172914198355e+02,-1.731870884378844551e+02
1.325988769531250000e+02,-9.806971357975770331e+01,7.113979608636735463e+01
1.326293945312500000e+02,-9.885824872799717866e+01,1.713715856438260943e+01
1.326599121093750000e+02,-1.013800246616048781e+02,-1.410589218214047094e+02
1.326904296875000000e+02,-1.035016123102065535e+02,9.345446438676874834e+01
1.327209472656250000e+02,-9.876915116270532735e+01,-4.545331656343064353e+00
1.327514648437500000e+02,-9.981986490334753626e+01,-5.892161852137617473e+01
1.327819824218750000e+02,-7.082847315669050658e+01,-1.484852071081330962e+02
1.328125000000000000e+02,-9.969827005651795560e+01,-1.342905734160334532e+02
1.328430175781250000e+02,-9.792697537613165082e+01,1.215084218823287330e+02
1.328735351562500000e+02,-9.056761775839365214e+01,1.289702608197869722e+02
1.329040527343750000e+02,-1.009540323571488045e+02,-2.036617766161124621e+01
1.329345703125000000e+02,-1.035213349625894352e+02,1.437519393141859894e+02
1.329650878906250000e+02,-1.055043147611603302e+02,7.752000162536441863e+00
1.329956054687500000e+02,-1.061584352932280382e+02,-9.353219485146533430e+01
1.330261230468750000e+02,-1.056157415527133878e+02,1.573037065489914994e+02
1.330566406250000000e+02,-1.007745857073452100e+02,2.377133779113069423e+01
1.330871582031250000e+02,-1.012766757171206820e+02,-1.303909894189682461e+02
1.331176757812500000e+02,-1.008126340322555592e+02,7.826873092048731451e+01
1.331481933593750000e+02,-9.892503369291786441e+01,8.952854265204594242e+01
1.331787109375000000e+02,-1.031821620730934512e+02,-5.654918127092646074e+01
1.332092285156250000e+02,-8.270938521346208461e+01,1.682724231609240633e+02
1.332397460937500000e+02,-9.455049402598228880e+01,-1.519173947300167811e+02
1.332702636718750000e+02,-9.741094214442176735e+01,2.436026532318476612e+01
1.333007812500000000e+02,-9.724512812497155778e+01,-1.457938419381490291e+02
1.333312988281250000e+02,-9.789557664129249304e+01,1.336221859344866516e+02
1.333618164062500000e+02,-8.836873720106251540e+01,2.154858645061543143e+01
1.333923339843750000e+02,-9.986423424605077059e+01,1.602382056324343651e+01
1.334228515625000000e+02,-9.932289600408039121e+01,-7.745834392664208679e+01
1.334533691406250000e+02,-9.752039588979911855e+01,-1.549298729374147570e+02
1.334838867187500000e+02,-1.018160855838927290e+02,1.212728058064580949e+02
1.335144042968750000e+02,-1.028504858704572911e+02,-5.234617457830970721e+01
1.335449218750000000e+02,-1.021100996194177526e+02,1.559839401537212780e+02
1.335754394531250000e+02,-1.021777221959571875e+02,5.859426994166045688e+01
1.336059570312500000e+02,-1.015317004324402888e+02,-5.466528550857105984e+01
1.336364746093750000e+02,-9.948378438795315049e+01,1.399085595373690012e+02
1.336669921875000000e+02,-9.715958978344914954e+01,-4.616725901030414292e+01
1.336975097656250000e+02,-9.940319242807133548e+01,-6.161004694944627147e+01
1.337280273437500000e+02,-1.041276267327937290e+02,1.531239339620100282e+02
1.337585449218750000e+02,-9.497718886489502665e+01,-2.200301600726647777e+01
1.337890625000000000e+02,-9.897142829065541036e+01,1.258537713565413867e+02
1.338195800781250000e+02,-1.049851804821496160e+02,2.526618292370374519e+01
1.338500976562500000e+02,-1.060581168800072902e+02,-1.109226451627014285e+02
1.338806152343750000e+02,-9.978634516526042830e+01,6.659743681344596666e+01
1.339111328125000000e+02,-9.852513024085185123e+01,-1.208162941692535384e+02
1.339416503906250000e+02,-8.688461652699777460e+01,-1.413214034648158588e+02
1.339721679687500000e+02,-9.906455595874005837e+01,1.499878394671128774e+02
1.340026855468750000e+02,-9.995003374261528961e+01,6.315170433518924398e+01
1.340332031250000000e+02,-9.945736126268258204e+01,-2.317033553282821146e+01
1.340637207031250000e+02,-8.890484859487045810e+01,-1.070678148308847852e+02
1.340942382812500000e+02,-9.994981838285029596e+01,-1.339174536455560656e+02
1.341247558593750000e+02,-9.816121164353255324e+01,8.495061695857873474e+01
1.341552734375000000e+02,-8.841426853726412105e+01,-2.984044557065126568e+01
1.341857910156250000e+02,-9.719164479710556748e+01,-1.396889367915065634e+02
1.342163085937500000e+02,-1.040578012014068747e+02,6.288691508176331979e+01
1.342468261718750000e+02,-9.934106047844133514e+01,-1.106080858670007530e+02
1.342773437500000000e+02,-8.991048158795561562e+01,-2.900698319529317004e+01
1.343078613281250000e+02,-9.825266559479845796e+01,9.160736905452537826e+01
1.343383789062500000e+02,-1.026369197317278008e+02,-7.435310058250867371e+01
1.343688964843750000e+02,-9.928922168972439977e+01,9.031335229645658558e+01
1.343994140625000000e+02,-9.960967856169676793e+01,-8.956886251838864155e+01
1.344299316406250000e+02,-1.027604303882409340e+02,1.744883399376022055e+02
1.344604492187500000e+02,-1.042100335903654980e+02,2.112241415430558789e+01
1.344909667968750000e+02,-1.026640806911797910e+02,-1.481553912330028311e+02
1.345214843750000000e+02,-9.186641136327546064e+01,5.665806591609850074e+01
1.345520019531250000e+02,-1.023445615517202896e+02,8.206404998342095780e+01
1.345825195312500000e+02,-1.016567833737316278e+02,-7.286321243644547963e+01
1.346130371093750000e+02,-9.620088953338287752e+01,-1.543812407326925893e+02
1.346435546875000000e+02,-1.001830760997490586e+02,6.405225094663951779e+01
1.346740722656250000e+02,-1.009831713484167182e+02,-9.704574688381723035e+01
1.347045898437500000e+02,-1.001653562024376924e+02,8.830655972400691667e+01
1.347351074218750000e+02,-9.112899994904161360e+01,-1.624961254430238000e+02
1.347656250000000000e+02,-9.479342483405187636e+01,-1.161951427092072109e+01
1.347961425781250000e+02,-9.514188960183631139e+01,1.407970777032137688e+00
1.348266601562500000e+02,-1.007811983008236467e+02,-1.605155896302508154e+02
1.348571777343750000e+02,-1.020919784317987933e+02,2.896717934332202660e+01
1.348876953125000000e+02,-1.022349768830904679e+02,-1.061437909808511790e+02
1.349182128906250000e+02,-9.596349417292685757e+01,-1.790386622880969298e+02
1.349487304687500000e+02,-1.007719913159445468e+02,1.528445232482349070e+02
1.349792480468750000e+02,-1.040470697741021979e+02,1.950326450862085537e+01
1.350097656250000000e+02,-9.380592003638355436e+01,-1.412937543452090949e+02
1.350402832031250000e+02,-8.157119728879595755e+01,-1.062238050371644249e+01
1.350708007812500000e+02,-9.977212194695263747e+01,1.555630013081871539e+02
1.351013183593750000e+02,-1.018547557526751035e+02,-1.868922571824858636e+01
1.351318359375000000e+02,-1.007887152791829664e+02,1.751802243245434170e+02
1.351623535156250000e+02,-9.581357831038302209e+01,1.349361451543690116e+01
1.351928710937500000e+02,-9.796626843428184372e+01,4.303176736414069126e+01
1.352233886718750000e+02,-9.785820527349292774e+01,-1.104664792441733994e+02
1.352539062500000000e+02,-9.704675182731097038e+01,-2.246421862057750296e+00
1.352844238281250000e+02,-1.028854285783498028e+02,-1.663512889855477397e+02
1.353149414062500000e+02,-9.314372807035796598e+01,3.317766439848789162e+01
1.353454589843750000e+02,-9.658768199932266896e+01,4.447023768604256588e+01
1.353759765625000000e+02,-1.025212958371180605e+02,-1.190544407308063057e+02
1.354064941406250000e+02,-9.808596814987326695e+01,1.041832325902473286e+02
1.354370117187500000e+02,-1.004650629689906935e+02,3.212492449521670324e+01
1.354675292968750000e+02,-1.019325208069950151e+02,-1.298110515640221081e+02
1.354980468750000000e+02,-9.600083299980185814e+01,5.916326519056997313e+01
1.355285644531250000e+02,-9.013341014591354394e+01,-9.328908474554962993e+01
1.355590820312500000e+02,-9.302484393557178066e+01,1.668437701164367866e+02
1.355895996093750000e+02,-9.458925584893572136e+01,6.076352633331800490e+01
1.356201171875000000e+02,-9.199322586311032524e+01,7.129863439260914504e+01
1.356506347656250000e+02,-1.011924856692138377e+02,-6.550665259420361508e+01
1.356811523437500000e+02,-9.178512990861720766e+01,1.433063680655114922e+02
1.357116699218750000e+02,-9.428329731498175192e+01,1.211741095839377635e+02
1.357421875000000000e+02,-1.011688742122860845e+02,-9.803125594511477914e+00
1.357727050781250000e+02,-9.996640689364099330e+01,-1.316996777653654647e+02
1.358032226562500000e+02,-1.022274292869105352e+02,1.721385402324861218e+02
1.358337402343750000e+02,-1.015793653162188690e+02,3.897943489945392059e+01
1.358642578125000000e+02,-9.213322986323005637e+01,-7.546517313779719416e+01
1.358947753906250000e+02,-8.356166206236024152e+01,6.090301037152914887e+01
1.359252929687500000e+02,-8.551452895079451366e+01,1.539415625681452013e+02
1.359558105468750000e+02,-9.055761949603319749e+01,-1.790990067422260523e+01
1.359863281250000000e+02,-9.110544751716926726e+01,-5.233317173213308848e+01
1.360168457031250000e+02,-9.909051970730916992e+01,-1.268291819791180473e+02
1.360473632812500000e+02,-1.033018058545637814e+02,1.431079369568179800e+02
1.360778808593750000e+02,-1.012105014525590576e+02,2.219185982857928252e+01
1.361083984375000000e+02,-9.727229964464629575e+01,1.280773965781993979e+02
1.361389160156250000e+02,-1.051299089280837222e+02,-9.567746707518022475e+00
1.361694335937500000e+02,-1.031166653572868483e+02,-1.022978781448285446e+02
1.361999511718750000e+02,-1.006659782147452233e+02,1.624196103518574432e+02
1.362304687500000000e+02,-8.509136643643158493e+01,1.686516985734323839e+02
1.362609863281250000e+02,-9.569733572042308367e+01,1.118804844444704827e+02
1.362915039062500000e+02,-9.889254000098117103e+01,-1.512601963830840468e+01
1.363220214843750000e+02,-1.017387270791371492e+02,1.481859451989136005e+02
1.363525390625000000e+02,-1.038785875250478057e+02,-8.607299251902109205e+00
1.363830566406250000e+02,-9.577496463183466346e+01,-8.905540814195690302e+01
1.364135742187500000e+02,-1.017089197814680972e+02,-1.379176676736917386e+02
1.364440917968750000e+02,-9.935256140917381629e+01,1.183640314337347661e+02
1.364746093750000000e+02,-9.777837571928233729e+01,1.080006618612927696e+02
1.365051269531250000e+02,-9.928988655518170958e+01,1.615682853655518514e+01
1.365356445312500000e+02,-9.914765090676456794e+01,-5.660811690612094793e+01
1.365661621093750000e+02,-1.002058819866194739e+02,-1.501054274813353970e+02
1.365966796875000000e+02,-9.739125253015163253e+01,6.256689077834430179e+01
1.366271972656250000e+02,-9.771668757952171802e+01,-5.605283271257156485e+01
1.366577148437500000e+02,-1.041539988497653013e+02,1.488946605845261786e+02
1.366882324218750000e+02,-1.015033335810831261e+02,-1.342634469271600928e+01
1.367187500000000000e+02,-9.246763805749640142e+01,1.665318860746438645e+02
1.367492675781250000e+02,-8.509345036402496021e+01,1.729273981924159216e+02
1.367797851562500000e+02,-1.013289547062875187e+02,1.193427143926398415e+01
1.368103027343750000e+02,-1.021094213911540578e+02,-1.202151856131169154e+02
1.368408203125000000e+02,-9.591813450048918810e+01,1.117121468110508005e+02
1.368713378906250000e+02,-8.335767281904047366e+01,-1.757593703876337941e+02
1.369018554687500000e+02,-9.451041239192488774e+01,1.135238397973782725e+02
1.369323730468750000e+02,-9.756873179453315004e+01,-5.194789202482622414e+01
1.369628906250000000e+02,-9.636275366145193289e+01,7.894680490866809919e+01
1.369934082031250000e+02,-9.623016954949549984e+01,-1.325308401456904335e+02
1.370239257812500000e+02,-1.002476903479807220e+02,2.376191546262347032e+01
1.370544433593750000e+02,-1.005033042935777843e+02,-1.115618161835872257e+02
1.370849609375000000e+02,-9.621869664559186219e+01,1.528306553871499318e+02
1.371154785156250000e+02,-8.851878652357113708e+01,-6.643753989338533472e+01
1.371459960937500000e+02,-9.924542066609957658e+01,1.109105241518488469e+02
1.371765136718750000e+02,-9.162556226339098941e+01,-3.924283801828743368e+00
1.372070312500000000e+02,-7.652201887401965053e+01,1.075285022624717470e+02
1.372375488281250000e+02,-8.642241777787079116e+01,1.541326399612426883e+02
1.372680664062500000e+02,-1.036359442265843569e+02,-2.177233290883659222e+01
1.372985839843750000e+02,-1.029551544347627043e+02,1.708511868882707461e+02
1.373291015625000000e+02,-9.831700243796292682e+01,-4.053077006176755503e+01
1.373596191406250000e+02,-9.707017820730358437e+01,1.286818769269519862e+02
1.373901367187500000e+02,-9.945223655043135125e+01,-1.692376156532919254e+02
1.374206542968750000e+02,-1.063564785356214486e+02,2.820897946584857507e+01
1.374511718750000000e+02,-1.015445695456267288e+02,-1.367804468495570802e+02
1.374816894531250000e+02,-9.954802141214301514e+01,-2.336957738873510948e+01
1.375122070312500000e+02,-9.716780974895426937e+01,-1.719211547807275053e+02
1.375427246093750000e+02,-8.933836111854203921e+01,5.773196241349207725e+01
1.375732421875000000e+02,-1.000267961140543775e+02,-1.255250358530284416e+02
1.376037597656250000e+02,-9.999696649162981998e+01,1.022753085127335879e+02
1.376342773437500000e+02,-9.782426926958508773e+01,9.758096396122979854e+01
1.376647949218750000e+02,-1.017730145253074738e+02,-7.141918157729524097e+00
1.376953125000000000e+02,-9.936314969340966741e+01,-1.380464577050766763e+02
1.377258300781250000e+02,-9.809098756993746804e+01,-9.086278478657153101e+00
1.377563476562500000e+02,-9.770055365859462881e+01,-1.285019906825904457e+02
1.377868652343750000e+02,-1.026216318099574352e+02,1.438374647333351390e+02
1.378173828125000000e+02,-1.033242258959974151e+02,2.172436294918324862e+01
1.378479003906250000e+02,-9.826597180495491557e+01,-8.621901456333569058e+01
1.378784179687500000e+02,-1.010278537627972355e+02,1.508293908523990297e+02
1.379089355468750000e+02,-1.025251932189600410e+02,-2.236226080363603685e+01
1.379394531250000000e+02,-1.018862182722145491e+02,-1.630938576737596009e+02
1.379699707031250000e+02,-9.513659548662673160e+01,-9.049108513928194597e-01
1.380004882812500000e+02,-9.783886928498824886e+01,1.345105004747262285e+02
1.380310058593750000e+02,-9.595951380957664867e+01,4.308118691073457995e+01
1.380615234375000000e+02,-9.453554578700043010e+01,-4.797301828528029688e+01
1.380920410156250000e+02,-9.998218183157550243e+01,-1.746940067549023752e+02
1.381225585937500000e+02,-9.378804028356965716e+01,-2.752030406811120500e+01
1.381530761718750000e+02,-9.859200744924434900e+01,8.557543134490029502e+01
1.381835937500000000e+02,-1.003857229244740950e+02,-7.260621005173177878e+01
1.382141113281250000e+02,-1.015497861009888680e+02,1.041284454247689695e+02
1.382446289062500000e+02,-1.003589859396187762e+02,-6.314134705814219473e+01
1.382751464843750000e+02,-9.493827190423651530e+01,1.186699354401605149e+02
1.383056640625000000e+02,-1.001807082124427382e+02,-4.192100386672438361e+01
1.383361816406250000e+02,-1.009172441536253331e+02,-1.678852818930907631e+02
1.383666992187500000e+02,-9.423902577653775836e+01,1.394689802568677806e+02
1.383972167968750000e+02,-1.013020209184228975e+02,6.663885202528412321e+01
1.384277343750000000e+02,-1.039408210601224738e+02,-7.657145520744369094e+01
1.384582519531250000e+02,-9.869496004579110604e+01,1.091960884362163284e+02
1.384887695312500000e+02,-8.967846786319219632e+01,1.721591733203412389e+02
1.385192871093750000e+02,-9.942228890082265025e+01,-1.230258323210624027e+01
1.385498046875000000e+02,-1.002477895540962862e+02,-1.592822943696382652e+02
1.385803222656250000e+02,-1.026897995568087651e+02,1.250929146607252562e+02
1.386108398437500000e+02,-1.070522875838187247e+02,-4.214743175046208101e+00
1.386413574218750000e+02,-1.025887692738627095e+02,-1.323424355841547992e+02
1.386718750000000000e+02,-9.965164338263483046e+01,1.005713327826481986e+02
1.387023925781250000e+02,-1.007111936064127917e+02,-3.190810426758071117e+01
1.387329101562500000e+02,-1.042379643570926930e+02,-1.538899660916835046e+02
1.387634277343750000e+02,-1.008260801307355479e+02,7.530526673119865677e+01
1.387939453125000000e+02,-8.818993075553564154e+01,-2.654832328800105046e+01
1.388244628906250000e+02,-8.537728140860338044e+01,1.775186876172680286e+02
1.388549804687500000e+02,-9.722010213845528881e+01,3.240388775750907513e+01
1.388854980468750000e+02,-1.010874780519604741e+02,-8.635693054435074600e+01
1.389160156250000000e+02,-9.734074977321978395e+01,1.632354291551266670e+02
1.389465332031250000e+02,-8.828973834641593044e+01,1.304225210831551180e+02
1.389770507812500000e+02,-9.503659410681487429e+01,6.457790138161158211e+01
1.390075683593750000e+02,-9.478407245287415606e+01,2.449318016103618589e+01
1.390380859375000000e+02,-9.833987282544191544e+01,-9.744407653402032565e+01
1.390686035156250000e+02,-9.919761763817732003e+01,1.163167095094662216e+02
1.390991210937500000e+02,-9.664166194159437850e+01,-7.824988974604301006e+01
1.391296386718750000e+02,-9.665591180279599826e+01,5.080010012195561586e+01
1.391601562500000000e+02,-9.979467101095544024e+01,-8.475563323079668976e+01
1.391906738281250000e+02,-1.001494143559112757e+02,1.640025740401699466e+02
1.392211914062500000e+02,-1.007964514651475270e+02,3.196397203850465019e+01
1.392517089843750000e+02,-9.835351321398886171e+01,-1.142537573204769075e+02
1.392822265625000000e+02,-9.735657172111963575e+01,1.205697359102761510e+02
1.393127441406250000e+02,-9.443676666101899286e+01,-6.682629734531356291e+01
1.393432617187500000e+02,-9.781949944342544256e+01,1.060708042792616084e+02
1.393737792968750000e+02,-9.689939388019467970e+01,-1.952385314428785534e+01
1.394042968750000000e+02,-1.014924371038402455e+02,-1.073726393583324068e+02
1.394348144531250000e+02,-9.762940013671138217e+01,1.023373368611513712e+02
1.394653320312500000e+02,-1.025997719479045998e+02,9.483766892921320846e+01
1.394958496093750000e+02,-1.050739622418368242e+02,-6.383395582906201327e+01
1.395263671875000000e+02,-1.004826742714557781e+02,1.348020416772646115e+02
1.395568847656250000e+02,-8.704112878831796252e+01,-1.243028535863188750e+02
1.395874023437500000e+02,-9.611264369492201354e+01,-4.637795751718376103e+00
1.396179199218750000e+02,-9.361540396557501253e+01,-3.396894311852664572e+01
1.396484375000000000e+02,-9.428100515435794193e+01,-1.757175902004761383e+02
1.396789550781250000e+02,-9.777021329326322530e+01,1.795473208463689900e+02
1.397094726562500000e+02,-9.833834999003330779e+01,5.534157461946243473e+01
1.397399902343750000e+02,-9.732493434148793199e+01,-1.016537460164303468e+02
1.397705078125000000e+02,-1.024885107362020022e+02,4.818721320504595695e+01
1.398010253906250000e+02,-1.022693865980399437e+02,-1.057603787166356000e+02
1.398315429687500000e+02,-9.830135417455068136e+01,1.382898548675459551e+02
1.398620605468750000e+02,-9.932049539064169608e+01,3.697386504457139011e+00
1.398925781250000000e+02,-1.026831255513503720e+02,-1.267415500848103562e+02
1.399230957031250000e+02,-1.036243641954668249e+02,1.020991208311128133e+02
1.399536132812500000e+02,-9.441287365172115642e+01,6.655985631005575165e+00
1.399841308593750000e+02,-8.891715752077546142e+01,-9.575948908800106096e+01
1.400146484375000000e+02,-7.131786763301157350e+01,-1.097616293369519695e+02
1.400451660156250000e+02,-9.967862589068566592e+01,-1.932801041929316455e+01
1.400756835937500000e+02,-9.597324859337192038e+01,-1.233832606939130585e+02
1.401062011718750000e+02,-1.021815038302040932e+02,1.339945718369491487e+02
1.401367187500000000e+02,-9.894903841137119116e+01,-3.649604273941832133e+01
1.401672363281250000e+02,-9.829614148808087748e+01,1.798197506473700855e+02
1.401977539062500000e+02,-8.665700220228815454e+01,6.302272920891935115e+01
1.402282714843750000e+02,-1.023398434903493950e+02,1.914531375555048243e+01
1.402587890625000000e+02,-1.052082115292067215e+02,-1.557620305106785850e+02
1.402893066406250000e+02,-1.034419186313546390e+02,4.040252070410230800e+01
1.403198242187500000e+02,-9.752880053735319166e+01,-7.250632915146086077e+01
1.403503417968750000e+02,-9.801532658975864365e+01,-1.677428296911211589e+02
1.403808593750000000e+02,-8.569280389625635053e+01,1.394692405259330030e+02
1.404113769531250000e+02,-9.977318391194017977e+01,3.618641007642784757e+01
1.404418945312500000e+02,-9.689785046434273852e+01,-1.585924410398756095e+02
1.404724121093750000e+02,-9.477603459941886399e+01,2.353364366094952587e+01
1.405029296875000000e+02,-9.656308569802595798e+01,-6.758396097966752336e+01
1.405334472656250000e+02,-9.336502982118477689e+01,-1.752461201369138735e+02
1.405639648437500000e+02,-9.198836845010829677e+01,2.175673502111663282e+01
1.405944824218750000e+02,-9.845569572068988862e+01,-1.535769199771035858e+02
1.406250000000000000e+02,-9.962236339418339526e+01,1.117033082134385893e+02
1.406555175781250000e+02,-1.005962336688888712e+02,1.546750294508401957e+01
1.406860351562500000e+02,-9.966765802253704010e+01,-8.936251727924947375e+01
1.407165527343750000e+02,-8.713293631589598931e+01,-1.265948243925934520e+02
1.407470703125000000e+02,-9.573016445949261310e+01,1.586519692225096207e+02
1.407775878906250000e+02,-1.015879652066896455e+02,9.398325328227031150e+01
1.408081054687500000e+02,-1.028404065275120871e+02,-4.574637009438314550e+01
1.408386230468750000e+02,-8.694278664562970960e+01,-9.244331897844286061e+01
1.408691406250000000e+02,-1.003791867139245824e+02,1.798361125663469124e+02
1.408996582031250000e+02,-9.783866125138010261e+01,4.394118186775742885e+01
1.409301757812500000e+02,-9.660056601465028336e+01,3.567592205847356723e+01
1.409606933593750000e+02,-1.046410501198684244e+02,-1.155498256154518657e+02
1.409912109375000000e+02,-9.905048243309204281e+01,6.917976211058068259e+01
1.410217285156250000e+02,-9.261394479194628104e+01,1.631037767854097638e+02
1.410522460937500000e+02,-9.614708801428464824e+01,-4.324590582743731204e+01
1.410827636718750000e+02,-1.017297265544860920e+02,1.211386259853820491e+02
1.411132812500000000e+02,-1.020211943509627730e+02,-5.062549922849243700e+01
1.411437988281250000e+02,-1.003106030573746068e+02,-1.777133848321870175e+02
1.411743164062500000e+02,-1.036813816484153676e+02,6.658309799192690548e+01
1.412048339843750000e+02,-1.054936200345745334e+02,-5.549591289508698111e+01
1.412353515625000000e+02,-1.043854012134346334e+02,1.714064122285356291e+02
1.412658691406250000e+02,-1.018478095865193040e+02,4.572883971458886521e+01
1.412963867187500000e+02,-1.026744267945049671e+02,-8.502872233614452568e+01
